104.299966,566,0.298752,35.7,26,-20.49998
105.300023,571,0.299927,36,26,-20.5
106.30008,574,0.299927,36,26,-20.599999
107.300138,574,0.299927,36,26,-20.5001
108.300195,576,0.299927,36.2,26,-20.201001
109.300252,577,0.299927,36.2,26,-20.29
110.300309,578,0.28818,36.3,26,-20.67999
111.349369,579,0.299926,36.3,26,-20.699998
112.349426,579,0.299927,36.3,26,-20.103002
113.349483,580,0.299861,36.3,26,-20.0001
114.349541,581,0.299927,36.3,26,-20.29998
115.349598,584,0.294653,36.6,26.01,-20.39999
116.349655,585,0.299855,36.6,26.000001,-20.301
117.349712,585,0.298419,36.6,26.1,-20.3
118.34977,587,0.28818,36.6,26.1,-20.3
119.349827,587,0.298754,36.6,26.1,-20.31
120.349884,587,0.299927,36.6,26.1,-20.201001
121.349941,587,0.289236,36.6,26.1,-20.2
122.349998,587,0.289248,36.6,26.1,-20.1
123.350056,587,0.299915,36.6,26.1,-20.38998
124.350113,592,0.282233,36.8,26.1,-20.300001
125.35017,592,0.299808,36.8,26.1,-20.3999
126.350227,594,0.271919,36.8,26.1,-20.1002
127.350284,596,0.265963,36.8,26.1,-20.000001
128.350341,596,0.295757,36.8,26.1,-20.299999
129.399402,597,0.268957,36.8,26.1,-20.2001
130.399459,598,0.281933,36.8,26.1,-20.3
131.399516,600,0.269999,36.8,26.1,-20.3
132.399573,600,0.243659,36.8,26.099,-20.1
133.399631,601,0.250928,37,26.1,-20.3
134.399688,602,0.258224,37,26.1,-20.498
135.399745,602,0.237135,37,26.1,-20.59999
136.399802,604,0.221505,37.1,26.1,-20.6
137.399859,605,0.216235,37.1,26.1,-20.4
138.399916,606,0.225667,37.1,26.1,-20.400999
139.399973,606,0.225801,37.1,26.1,-20.4
140.400031,606,0.244275,37.1,26.090001,-20.10003
141.400088,606,0.207728,37.1,26.099999,-20.1
142.400145,609,0.227959,37.1,26.1,-20.298999
143.400202,609,0.222143,37.1,26.1,-20.3
144.400259,610,0.219723,37.1,26.00001,-20.2999
145.400317,611,0.204424,37.1,26.099999,-20.499899
146.400374,611,0.232166,37.1,26.001,-20.6
147.400431,611,0.216148,37.1,26,-20.51
148.400488,614,0.245852,37.1,26.099,-20.32
149.400546,614,0.221823,37.1,26.1,-20.300002
150.400603,614,0.208275,37.3,26.0999,-20.498999
151.40066,615,0.227764,37.3,26.00001,-20.4001
152.400717,617,0.251916,37.3,26,-20.3
153.400774,618,0.239464,37.3,26,-20.12
154.400832,618,0.22718,37.3,26.1,-20.28999
155.400889,619,0.234332,37.4,26.1,-20.4998
156.400946,620,0.234215,37.3,26.1,-20.699999
157.401003,620,0.243188,37.3,26.1,-20.501001
158.40106,620,0.249719,37.3,26.1,-20.3002
159.401117,620,0.256293,37.3,26.1,-20.498999
160.401175,620,0.228287,37.3,26.1,-20.5
161.401232,624,0.256317,37.4,26.1,-20.3
162.401289,626,0.252218,37.4,26.1,-20.3
163.401346,627,0.274303,37.4,26.199,-20.3999
164.450407,628,0.25933,37.4,26.199,-20.102001
165.450463,629,0.285727,37.4,26.2,-20.0001
166.450521,630,0.270295,37.4,26.2,-20.28999
167.450578,630,0.298712,37.4,26.2,-20.3
168.450635,632,0.267687,37.4,26.2,-20.101001
169.450692,632,0.298717,37.4,26.2,-20.1
170.450749,632,0.294124,37.4,26.2,-20.3999
171.450807,635,0.289224,37.6,26.2,-20.499
172.450864,636,0.299921,37.6,26.2,-20.5
173.450921,636,0.299347,37.6,26.2,-20.41
174.450978,639,0.28818,37.7,26.1,-20.40999
175.451035,639,0.299909,37.7,26.1,-20.10001
176.451093,639,0.298752,37.7,26.19,-20.1999
177.45115,639,0.299921,37.7,26.100001,-20.099
178.451207,639,0.298759,37.7,26.1,-20.1
179.451264,643,0.299869,37.7,26.1,-20.1
180.451322,644,0.293479,37.7,26.00001,-20.19999
181.500381,646,0.299869,37.9,26,-20.1
182.500439,646,0.294126,37.9,26,-19.8003
183.500496,649,0.298158,38.1,26,-20.09
184.500553,650,0.289248,38.1,26,-20.099999
185.50061,650,0.282234,38.1,26,-19.901001
186.500668,651,0.299903,38.1,26,-19.999999
187.500725,652,0.282081,38.1,26,-20
188.500782,654,0.299927,38.1,26,-19.91001
189.500839,654,0.299921,38.1,26,-19.9999
190.500896,657,0.299927,38.2,26,-20.199
191.500954,658,0.29969,38.4,26,-20.29999
192.501011,658,0.299923,38.4,26,-20.4999
193.501068,658,0.298158,38.4,26,-20.302
194.501125,658,0.299313,38.4,26,-20.3
195.501183,658,0.282233,38.4,26,-20.1
196.501239,658,0.299748,38.4,26,-20.10999
197.501297,658,0.299926,38.4,26,-20.1
198.501354,658,0.29395,38.4,26,-20.001
199.550414,666,0.299809,38.5,26,-19.7001
200.550471,666,0.299751,38.5,26,-19.79
201.550529,667,0.28923,38.5,26,-20.08999
202.550586,668,0.296993,38.5,26.099,-20.0001
203.550643,670,0.299746,38.7,26.1,-20
204.5507,671,0.270075,38.7,26.1,-20.099
205.550757,672,0.28629,38.7,26.1,-20.00001
206.550814,672,0.276287,38.8,26.1,-20.0999
207.550871,674,0.286284,38.8,26.1,-20.199
208.550929,674,0.283831,38.8,26.1,-20.299999
209.550986,676,0.258522,38.5,26.1,-20.00201
210.551043,677,0.25813,38.5,26.1,-19.99
211.5511,677,0.267095,38.7,26.1,-20
212.551157,677,0.270178,38.7,26.1,-20.1
213.551215,677,0.264349,38.7,26.1,-20.00001
214.551272,677,0.28794,38.7,26.19,-19.6103
215.551329,677,0.27,38.7,26.109999,-19.699001
216.600389,677,0.276086,38.7,26.1,-19.999
217.600446,684,0.26224,38.8,26.1,-20.1
218.600503,685,0.293367,38.8,26.1,-20.1
219.600561,687,0.282227,38.8,26.199999,-20
220.600618,687,0.298675,38.8,26.2,-20
221.600675,689,0.288929,39.1,26.10001,-20.0001
222.600732,689,0.263817,39.1,26.1,-19.71002
223.60079,690,0.251411,39.1,26.1,-19.6
224.600847,690,0.276328,39.1,26.1,-19.5001
225.600904,693,0.279624,39.1,26.1,-19.49999
226.600961,693,0.245859,39.1,26.199,-19.40001
227.601018,693,0.257733,39.1,26.2,-19.2
228.601076,695,0.218544,39.1,26.19999,-19.11001
229.601133,696,0.241253,39.1,26.2,-19.298001
230.60119,697,0.216316,39.3,26.2,-19.4
231.601247,697,0.222202,39.3,26.2,-19.3001
232.601305,698,0.221477,39.1,26.2,-19.78999
233.650364,698,0.220947,39.1,26.2,-19.799999
234.650422,698,0.210132,39.1,26.2,-20
235.650479,698,0.198122,39.1,26.2,-20.199999
236.650536,698,0.198238,39.1,26.2,-20.2999
237.650593,702,0.192117,39.5,26.2,-20.3
238.650651,703,0.189706,39.5,26.209999,-20.200001
1.04906,482,0.048187,51.3,24.5,-16.9
2.049118,482,0.048193,51.3,24.5,-17.09
3.049175,482,0.042234,51.3,24.5,-17.099999
4.049232,482,0.054193,52.1,24.5,-17.199999
5.049289,482,0.048199,52.9,24.5,-17.2
6.049346,481,0.042249,53.4,24.5,-17.3
7.049403,481,0.048193,53.7,24.5,-17.39
8.04946,481,0.054139,53.7,24.5,-17.399999
9.049518,481,0.048788,53.7,24.5,-17.4
10.049575,481,0.048193,53.7,24.5,-17.4
11.049632,481,0.048782,53.7,24.5,-17.5
12.049689,481,0.042248,53.5,24.5,-17.5
13.049747,481,0.053599,53.7,24.5,-17.599
14.049804,479,0.04932,53.4,24.5,-17.6
15.049861,479,0.054193,53.7,24.5,-17.6
16.049918,479,0.053605,53.7,24.5,-17.600999
17.049975,479,0.054139,53.7,24.5,-17.6001
18.050033,479,0.05414,53.7,24.5,-17.6
19.099092,479,0.05301,53.4,24.599,-17.6
